Sample Number,1,Collected with Prova 210
0.021,0.0,0.0
0.022,0.0,0.0
0.022,0.0,0.0
0.023,0.0,0.0
0.023,0.0,0.0
0.023,0.0,0.0
0.023,0.0,0.0
0.023,0.0,0.0
0.023,0.0,0.0
0.023,0.0,0.0
0.024,0.0,0.0
0.024,0.0,0.0
0.024,0.0,0.0
0.024,0.0,0.0
0.024,0.0,0.0
0.023,0.0,0.0
0.023,0.0,0.0
0.022,0.0,0.0
0.021,0.0,0.0
0.02,0.0,0.0
0.02,0.0,0.0
0.02,0.0,0.0
0.02,0.0,0.0
0.021,0.0,0.0
0.022,0.0,0.0
0.024,0.0,0.0
0.025,0.0,0.0
0.026,0.0,0.0
0.026,0.0,0.0
0.026,0.0,0.0
0.027,0.0,0.0
0.027,0.0,0.0
0.027,0.0,0.0
0.027,0.0,0.0
0.027,0.0,0.0
0.026,0.0,0.0
0.026,0.0,0.0
0.025,0.0,0.0
0.025,0.0,0.0
0.025,0.0,0.0
0.024,0.0,0.0
0.025,0.0,0.0
0.026,0.0,0.0
0.025,0.0,0.0
0.024,0.0,0.0
0.024,0.0,0.0
0.024,0.0,0.0
0.025,0.0,0.0
0.026,0.0,0.0
0.026,0.0,0.0
0.026,0.0,0.0
0.026,0.0,0.0
0.025,0.0,0.0
0.025,0.0,0.0
0.025,0.0,0.0
0.025,0.0,0.0
0.026,0.0,0.0
0.026,0.0,0.0
0.026,0.0,0.0
0.026,0.0,0.0
0.026,0.0,0.0
0.027,0.0,0.0
0.027,0.0,0.0
0.027,0.0,0.0
0.0,0.0,0.0
END OF SAMPLE

Sample Number,1,Collected with Prova 210
Channel Number,2
Date & Time,2026-07-09 15:47:41.588851
Vopen (V),0.586
Ishort (A),36.3
Vmaxp (V),0.52
Imaxp (A),36.0
Pmax (W),18.72
V (V),I (A),P (W)
0.585,0.2,0.117
0.585,0.4,0.234
0.586,0.7,0.4102
0.585,0.9,0.5265
0.585,1.2,0.702
0.585,1.4,0.819
0.586,1.6,0.9376
0.586,1.9,1.1134
0.585,2.1,1.2285
0.586,2.4,1.4064
0.585,2.6,1.521
0.585,2.9,1.6965
0.585,3.1,1.8135
0.586,3.3,1.9338
0.585,3.6,2.106
0.585,3.8,2.223
0.585,4.1,2.3985
0.585,4.3,2.5155
0.585,4.5,2.6325
0.585,4.8,2.808
0.585,5.0,2.925
0.585,5.3,3.1005
0.585,5.5,3.2175
0.584,5.8,3.3872
0.584,6.0,3.504
0.584,6.2,3.6208
0.584,6.5,3.796
0.584,6.7,3.9128
0.583,7.0,4.081
0.583,7.2,4.1976
0.583,7.5,4.3725
0.583,7.7,4.4891
0.583,7.9,4.6057
0.583,8.2,4.7806
0.582,8.4,4.8888
0.582,8.7,5.0634
0.582,8.9,5.1798
0.582,9.1,5.2962
0.581,9.4,5.4614
0.581,9.6,5.5776
0.581,9.9,5.7519
0.581,10.1,5.8681
0.58,10.4,6.032
0.58,10.6,6.148
0.58,10.8,6.264
0.58,11.1,6.438
0.579,11.3,6.5427
0.579,11.6,6.7164
0.579,11.8,6.8322
0.578,12.1,6.9938
0.578,12.3,7.1094
0.578,12.5,7.225
0.577,12.8,7.3856
0.577,13.0,7.501
0.577,13.3,7.6741
0.577,13.5,7.7895
0.576,13.7,7.8912
0.576,14.0,8.064
0.576,14.2,8.1792
0.576,14.5,8.352
0.575,14.7,8.4525
0.575,15.0,8.625
0.575,15.2,8.74
0.575,15.4,8.855
0.574,15.7,9.0118
0.574,15.9,9.1266
0.574,16.2,9.2988
0.573,16.4,9.3972
0.573,16.6,9.5118
0.573,16.9,9.6837
0.573,17.1,9.7983
0.572,17.4,9.9528
0.572,17.6,10.0672
0.572,17.9,10.2388
0.571,18.1,10.3351
0.571,18.3,10.4493
0.571,18.6,10.6206
0.57,18.8,10.716
0.57,19.1,10.887
0.57,19.3,11.001
0.569,19.6,11.1524
0.569,19.8,11.2662
0.568,20.0,11.36
0.568,20.3,11.5304
0.567,20.5,11.6235
0.567,20.8,11.7936
0.566,21.0,11.886
0.566,21.2,11.9992
0.566,21.5,12.169
0.565,21.7,12.2605
0.565,22.0,12.43
0.565,22.2,12.543
0.564,22.5,12.69
0.564,22.7,12.8028
0.563,22.9,12.8927
0.563,23.2,13.0616
0.562,23.4,13.1508
0.561,23.7,13.2957
0.561,23.9,13.4079
0.56,24.2,13.552
0.559,24.4,13.6396
0.559,24.6,13.7514
0.558,24.9,13.8942
0.558,25.1,14.0058
0.557,25.4,14.1478
0.557,25.6,14.2592
0.556,25.8,14.3448
0.556,26.1,14.5116
0.555,26.3,14.5965
0.555,26.6,14.763
0.554,26.8,14.8472
0.554,27.1,15.0134
0.553,27.3,15.0969
0.553,27.5,15.2075
0.551,27.8,15.3178
0.551,28.0,15.428
0.55,28.3,15.565
0.549,28.5,15.6465
0.549,28.7,15.7563
0.548,29.0,15.892
0.547,29.2,15.9724
0.547,29.5,16.1365
0.546,29.7,16.2162
0.545,30.0,16.35
0.545,30.2,16.459
0.544,30.4,16.5376
0.543,30.7,16.6701
0.542,30.9,16.7478
0.541,31.2,16.8792
0.54,31.4,16.956
0.539,31.7,17.0863
0.538,31.9,17.1622
0.538,32.1,17.2698
0.536,32.4,17.3664
0.536,32.6,17.4736
0.534,32.9,17.5686
0.533,33.1,17.6423
0.532,33.3,17.7156
0.53,33.6,17.808
0.53,33.8,17.914
0.529,34.1,18.0389
0.528,34.3,18.1104
0.527,34.6,18.2342
0.526,34.8,18.3048
0.526,35.0,18.41
0.524,35.3,18.4972
0.523,35.5,18.5665
0.522,35.8,18.6876
0.52,36.0,18.72
0.0,36.3,0.0
END OF SAMPLE

Sample Number,1,Collected with Prova 210
Channel Number,2
Date & Time,2026-07-09 16:01:03.336511
Vopen (V),0.579
Ishort (A),37.9
Vmaxp (V),0.523
Imaxp (A),37.6
Pmax (W),19.664800000000003
V (V),I (A),P (W)
0.588,0.2,0.1176
0.589,0.5,0.2945
0.589,0.7,0.4123
0.589,1.0,0.589
0.589,1.2,0.7068
0.589,1.5,0.8835
0.589,1.7,1.0013
0.589,2.0,1.178
0.589,2.2,1.2958
0.589,2.5,1.4725
0.589,2.7,1.5903
0.589,3.0,1.767
0.589,3.2,1.8848
0.589,3.5,2.0615
0.589,3.7,2.1793
0.589,4.0,2.356
0.589,4.2,2.4738
0.589,4.5,2.6505
0.589,4.8,2.8272
0.589,5.0,2.945
0.589,5.3,3.1217
0.589,5.5,3.2395
0.589,5.8,3.4162
0.588,6.0,3.528
0.588,6.3,3.7044
0.587,6.5,3.8155
0.587,6.8,3.9916
0.587,7.0,4.109
0.587,7.3,4.2851
0.586,7.5,4.395
0.586,7.8,4.5708
0.586,8.0,4.688
0.585,8.3,4.8555
0.585,8.5,4.9725
0.585,8.8,5.148
0.584,9.0,5.256
0.584,9.3,5.4312
0.584,9.6,5.6064
0.584,9.8,5.7232
0.584,10.1,5.8984
0.584,10.3,6.0152
0.583,10.6,6.1798
0.583,10.8,6.2964
0.583,11.1,6.4713
0.583,11.3,6.5879
0.583,11.6,6.7628
0.582,11.8,6.8676
0.582,12.1,7.0422
0.582,12.3,7.1586
0.582,12.6,7.3332
0.581,12.8,7.4368
0.581,13.1,7.6111
0.581,13.3,7.7273
0.581,13.6,7.9016
0.58,13.8,8.004
0.58,14.1,8.178
0.58,14.4,8.352
0.579,14.6,8.4534
0.579,14.9,8.6271
0.579,15.1,8.7429
0.578,15.4,8.9012
0.578,15.6,9.0168
0.578,15.9,9.1902
0.578,16.1,9.3058
0.577,16.4,9.4628
0.577,16.6,9.5782
0.576,16.9,9.7344
0.576,17.1,9.8496
0.576,17.4,10.0224
0.575,17.6,10.12
0.575,17.9,10.2925
0.575,18.1,10.4075
0.575,18.4,10.58
0.574,18.6,10.6764
0.574,18.9,10.8486
0.574,19.2,11.0208
0.573,19.4,11.1162
0.573,19.7,11.2881
0.573,19.9,11.4027
0.573,20.2,11.5746
0.572,20.4,11.6688
0.572,20.7,11.8404
0.571,20.9,11.9339
0.571,21.2,12.1052
0.57,21.4,12.198
0.57,21.7,12.369
0.57,21.9,12.483
0.569,22.2,12.6318
0.569,22.4,12.7456
0.568,22.7,12.8936
0.568,22.9,13.0072
0.567,23.2,13.1544
0.567,23.4,13.2678
0.566,23.7,13.4142
0.566,24.0,13.584
0.565,24.2,13.673
0.565,24.5,13.8425
0.565,24.7,13.9555
0.565,25.0,14.125
0.564,25.2,14.2128
0.564,25.5,14.382
0.563,25.7,14.4691
0.563,26.0,14.638
0.562,26.2,14.7244
0.562,26.5,14.893
0.561,26.7,14.9787
0.561,27.0,15.147
0.56,27.2,15.232
0.56,27.5,15.4
0.559,27.7,15.4843
0.558,28.0,15.624
0.558,28.2,15.7356
0.557,28.5,15.8745
0.556,28.8,16.0128
0.556,29.0,16.124
0.555,29.3,16.2615
0.555,29.5,16.3725
0.554,29.8,16.5092
0.554,30.0,16.62
0.553,30.3,16.7559
0.552,30.5,16.836
0.551,30.8,16.9708
0.551,31.0,17.081
0.549,31.3,17.1837
0.549,31.5,17.2935
0.548,31.8,17.4264
0.547,32.0,17.504
0.547,32.3,17.6681
0.546,32.5,17.745
0.545,32.8,17.876
0.545,33.0,17.985
0.543,33.3,18.0819
0.542,33.6,18.2112
0.541,33.8,18.2858
0.54,34.1,18.414
0.539,34.3,18.4877
0.538,34.6,18.6148
0.538,34.8,18.7224
0.536,35.1,18.8136
0.536,35.3,18.9208
0.534,35.6,19.0104
0.533,35.8,19.0814
0.531,36.1,19.1691
0.53,36.3,19.239
0.529,36.6,19.3614
0.528,36.8,19.4304
0.526,37.1,19.5146
0.525,37.3,19.5825
0.523,37.6,19.6648
0.0,37.9,0.0
END OF SAMPLE

